	SRR1927149	SRR1929485
PF03682 [Uncharacterised protein family (UPF0158)]	13	7
PF03683 [Uncharacterised protein family (UPF0175)]	2	17
PF03687 [Uncharacterised protein family (UPF0164)]	23	5
PF03690 [Uncharacterised protein family (UPF0160)]	2310	129
PF03691 [Uncharacterised protein family (UPF0167)]	15	95
PF03693 [Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH]	54	13
PF03695 [Uncharacterised protein family (UPF0149)]	1691	171
PF03699 [Uncharacterised protein family (UPF0182)]	53	220
PF03701 [Uncharacterised protein family (UPF0181)]	3	18
PF03702 [Anhydro-N-acetylmuramic acid kinase]	3696	249
PF03703 [Bacterial PH domain]	510	95
PF03704 [Bacterial transcriptional activator domain]	162	1
PF03705 [CheR methyltransferase, all-alpha domain]	350	76
PF03706 [Lysylphosphatidylglycerol synthase TM region]	4601	1627
PF03709 [Orn/Lys/Arg decarboxylase, N-terminal domain]	50	347
PF03710 [Glutamate-ammonia ligase adenylyltransferase]	3740	144
PF03711 [Orn/Lys/Arg decarboxylase, C-terminal domain]	162	583
PF03713 [Domain of unknown function (DUF305)]	62	3
PF03714 [Bacterial pullanase-associated domain]	167	17
PF03717 [Penicillin-binding Protein dimerisation domain]	10926	2490
PF03719 [Ribosomal protein S5, C-terminal domain]	2942	813
PF03720 [UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain]	855	266
PF03721 [UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain]	5973	1469
PF03724 [META domain]	777	296
PF03725 [3' exoribonuclease family, domain 2]	4672	1159
PF03726 [Polyribonucleotide nucleotidyltransferase, RNA binding domain]	2537	327
PF03727 [Hexokinase]	370	158
PF03729 [Short repeat of unknown function (DUF308)]	2476	744
PF03733 [Inner membrane component domain]	1026	608
PF03734 [L,D-transpeptidase catalytic domain]	8225	664
PF03737 [Aldolase/RraA]	7	72
PF03738 [Glutathionylspermidine synthase preATP-grasp]	171	540
PF03739 [Predicted permease YjgP/YjgQ family]	15766	3234
PF03740 [Pyridoxal phosphate biosynthesis protein PdxJ]	3091	434
PF03741 [Integral membrane protein TerC family]	5136	996
PF03743 [Bacterial conjugation TrbI-like protein ]	3497	345
PF03744 [6-carboxyhexanoate--CoA ligase]	116	179
PF03746 [LamB/YcsF family]	502	212
PF03747 [ADP-ribosylglycohydrolase]	6223	1468
PF03748 [Flagellar basal body-associated protein FliL]	2785	88
PF03749 [Sugar fermentation stimulation protein]	259	160
PF03750 [Csm2 Type III-A]	100	77
PF03755 [YicC-like family, N-terminal region ]	3654	805
PF03764 [Elongation factor G, domain IV]	10811	3299
PF03767 [HAD superfamily, subfamily IIIB (Acid phosphatase)]	67	81
PF03772 [Competence protein]	5406	1685
PF03773 [Predicted permease]	172	191
PF03775 [Septum formation inhibitor MinC, C-terminal domain]	2292	336
PF03776 [Septum formation topological specificity factor MinE]	852	193
PF03780 [Asp23 family, cell envelope-related function]	1665	554
PF03781 [Sulfatase-modifying factor enzyme 1]	16221	5439
PF03783 [Curli production assembly/transport component CsgG]	851	458
PF03786 [D-mannonate dehydratase (UxuA)]	3723	1212
PF03787 [RAMP superfamily]	711	99
PF03788 [LrgA family]	2403	548
PF03793 [PASTA domain]	4062	1133
PF03795 [YCII-related domain]	921	53
PF03796 [DnaB-like helicase C terminal domain]	6690	2433
PF03797 [Autotransporter beta-domain]	6661	1645
PF03799 [Cell division protein FtsQ]	2694	88
PF03802 [Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase]	496	146
PF03806 [AbgT putative transporter family]	1339	374
PF03807 [NADP oxidoreductase coenzyme F420-dependent]	2384	484
PF03808 [Glycosyl transferase WecB/TagA/CpsF family]	1871	771
PF03811 [InsA N-terminal domain]	28	220
PF03812 [2-keto-3-deoxygluconate permease]	18	134
PF03814 [Potassium-transporting ATPase A subunit]	16	168
PF03816 [Cell envelope-related transcriptional attenuator domain]	2914	1330
PF03817 [Malonate transporter MadL subunit]	66	77
PF03818 [Malonate/sodium symporter MadM subunit]	118	92
PF03819 [MazG nucleotide pyrophosphohydrolase domain]	4003	1112
PF03824 [High-affinity nickel-transport protein]	11	100
PF03825 [Nucleoside H+ symporter]	1552	655
PF03829 [PTS system glucitol/sorbitol-specific IIA component]	47	50
PF03830 [PTS system sorbose subfamily IIB component]	476	558
PF03831 [PhnA domain]	5	26
PF03833 [DNA polymerase II large subunit DP2]	11	2
PF03837 [RecT family]	848	640
PF03838 [Recombination protein U]	188	60
PF03840 [Preprotein translocase SecG subunit]	3734	654
PF03841 [L-seryl-tRNA selenium transferase]	50	113
PF03843 [Outer membrane lipoprotein Slp family]	23	121
PF03845 [Spore germination protein]	347	72
PF03846 [Cell division inhibitor SulA]	10	65
PF03848 [Tellurite resistance protein TehB]	49	19
PF03852 [DNA mismatch endonuclease Vsr]	1701	575
PF03853 [YjeF-related protein N-terminus]	4485	764
PF03861 [ANTAR domain]	860	290
PF03862 [SpoVAC/SpoVAEB sporulation membrane protein]	1017	280
PF03864 [Phage major capsid protein E]	356	679
PF03865 [Haemolysin secretion/activation protein ShlB/FhaC/HecB]	557	278
PF03872 [Anti sigma-E protein RseA, N-terminal domain]	5	12
PF03873 [Anti sigma-E protein RseA, C-terminal domain]	8	42
PF03880 [DbpA RNA binding domain   ]	3575	486
PF03881 [Fructosamine kinase]	29	42
PF03882 [MukF winged-helix domain]	4	18
PF03883 [Peroxide stress protein YaaA]	1005	638
PF03884 [DNA gyrase inhibitor YacG]	1099	50
PF03885 [Protein of unknown function (DUF327)]	489	162
PF03886 [ABC-type transport auxiliary lipoprotein component]	1871	191
PF03887 [YfbU domain]	4	45
PF03888 [MucB/RseB N-terminal domain]	1819	82
PF03889 [Domain of unknown function]	2	26
PF03891 [Domain of unknown function (DUF333)]	3	29
PF03892 [Nitrate reductase cytochrome c-type subunit (NapB)]	5	36
PF03894 [D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase]	144	62
PF03895 [YadA-like membrane anchor domain]	248	452
PF03899 [ATP synthase I chain]	9	66
PF03900 [Porphobilinogen deaminase, C-terminal domain]	120	116
PF03903 [Phage T4 tail fibre]	0	5
PF03911 [Sec61beta family]	9	2
PF03916 [Polysulphide reductase, NrfD]	88	141
PF03918 [Cytochrome C biogenesis protein]	32	161
PF03922 [OmpW family]	13	73
PF03923 [Uncharacterized lipoprotein]	11	69
PF03924 [CHASE domain]	25	4
PF03925 [SeqA protein C-terminal domain]	8	40
PF03928 [Haem-degrading]	29	46
PF03929 [PepSY-associated TM region]	1733	491
PF03932 [CutC family]	1124	360
PF03934 [Type II secretion system (T2SS), protein K]	2913	240
PF03937 [Flavinator of succinate dehydrogenase]	1093	53
PF03938 [Outer membrane protein (OmpH-like)]	8023	1975
PF03942 [DTW domain]	161	119
PF03946 [Ribosomal protein L11, N-terminal domain]	2622	560
PF03947 [Ribosomal Proteins L2, C-terminal domain]	4485	1210
PF03948 [Ribosomal protein L9, C-terminal domain]	2462	648
PF03949 [Malic enzyme, NAD binding domain]	4191	566
PF03950 [tRNA synthetases class I (E and Q), anti-codon binding domain]	5114	822
PF03951 [Glutamine synthetase, beta-Grasp domain]	3585	514
PF03952 [Enolase, N-terminal domain]	3664	862
PF03956 [Lysine exporter LysO]	1490	610
PF03958 [Bacterial type II/III secretion system short domain]	5724	177
PF03960 [ArsC family]	193	249
PF03961 [Flagellar Assembly Protein A]	1016	267
PF03963 [Flagellar hook capping protein - N-terminal region]	1535	151
PF03965 [Penicillinase repressor]	1396	340
PF03968 [OstA-like protein]	6086	520
PF03969 [AFG1-like ATPase]	46	154
PF03971 [Monomeric isocitrate dehydrogenase]	31	14
PF03972 [MmgE/PrpD family]	330	78
PF03974 [Ecotin]	7	43
PF03975 [CheD chemotactic sensory transduction]	308	56
PF03976 [Polyphosphate kinase 2 (PPK2)]	728	499
PF03977 [Na+-transporting oxaloacetate decarboxylase beta subunit]	7019	2850
PF03979 [Sigma-70 factor, region 1.1]	1448	180
PF03981 [Ubiquinol-cytochrome C chaperone ]	3	41
PF03989 [DNA gyrase C-terminal domain, beta-propeller]	11934	2424
PF03990 [Domain of unknown function (DUF348)     ]	375	44
PF03992 [Antibiotic biosynthesis monooxygenase]	42	111
PF03993 [Domain of Unknown Function (DUF349)]	3959	1263
PF03994 [Domain of Unknown Function (DUF350) ]	15	53
PF04002 [RadC-like JAB domain]	2816	1053
PF04011 [LemA family]	4279	911
PF04012 [PspA/IM30 family]	394	206
PF04014 [Antidote-toxin recognition MazE, bacterial antitoxin]	17	37
PF04015 [Domain of unknown function (DUF362) ]	1969	430
PF04017 [Domain of unknown function (DUF366)]	9	0
PF04018 [Domain of unknown function (DUF368)]	1685	302
PF04020 [Mycobacterial 4 TMS phage holin, superfamily IV]	50	23
PF04023 [FeoA domain]	4102	1060
PF04024 [PspC domain]	1354	428
PF04025 [Domain of unknown function (DUF370)]	490	130
PF04026 [SpoVG]	1568	223
PF04028 [Domain of unknown function (DUF374)]	129	120
PF04029 [2-phosphosulpholactate phosphatase]	172	70
PF04039 [Domain related to MnhB subunit of Na+/H+ antiporter]	147	67
PF04041 [beta-1,4-mannooligosaccharide phosphorylase]	1868	480
PF04052 [TolB amino-terminal domain]	2081	136
PF04055 [Radical SAM superfamily]	49464	12196
PF04060 [Putative Fe-S cluster]	511	138
PF04066 [Multiple resistance and pH regulation protein F (MrpF / PhaF)]	71	41
PF04069 [Substrate binding domain of ABC-type glycine betaine transport system]	208	234
PF04070 [Domain of unknown function (DUF378)]	364	88
PF04071 [Cysteine-rich small domain]	115	30
PF04072 [Leucine carboxyl methyltransferase]	1689	186
PF04073 [Aminoacyl-tRNA editing domain]	6961	1447
PF04074 [Domain of unknown function (DUF386)]	4596	785
PF04076 [Bacterial OB fold (BOF) protein]	9	123
PF04077 [DsrH like protein]	6	39
PF04079 [Segregation and condensation complex subunit ScpB]	1445	451
PF04085 [rod shape-determining protein MreC]	7505	1433
PF04087 [Domain of unknown function (DUF389) ]	350	146
PF04093 [rod shape-determining protein MreD]	2110	215
PF04095 [Nicotinate phosphoribosyltransferase (NAPRTase) family]	174	229
PF04098 [Rad52/22 family double-strand break repair protein]	4	61
PF04101 [Glycosyltransferase family 28 C-terminal domain]	4247	873
PF04102 [SlyX]	986	55
PF04104 [Eukaryotic and archaeal DNA primase, large subunit]	19	9
PF04107 [Glutamate-cysteine ligase family 2(GCS2)]	10	118
PF04115 [Ureidoglycolate lyase]	8	57
PF04126 [Cyclophilin-like]	4	3
PF04127 [DNA / pantothenate metabolism flavoprotein]	3549	735
PF04131 [Putative N-acetylmannosamine-6-phosphate epimerase]	119	79
PF04138 [GtrA-like protein]	3650	604
PF04143 [Sulphur transport]	271	263
PF04165 [Protein of unknown function (DUF401) ]	264	97
PF04166 [Pyridoxal phosphate biosynthetic protein PdxA]	5710	758
PF04167 [Protein of unknown function (DUF402)]	176	23
PF04168 [A predicted alpha-helical domain with a conserved ER motif.]	24	19
PF04170 [NlpE N-terminal domain]	786	298
PF04172 [LrgB-like family ]	3292	813
PF04174 [A circularly permuted ATPgrasp ]	46	3
PF04175 [Protein of unknown function (DUF406) ]	1109	113
PF04186 [FxsA cytoplasmic membrane protein ]	1767	62
PF04187 [Haem-binding uptake, Tiki superfamily, ChaN]	260	217
PF04191 [Phospholipid methyltransferase ]	371	26
PF04198 [Putative sugar-binding domain]	461	292
PF04199 [Putative cyclase]	345	93
PF04203 [Sortase family]	4072	1014
PF04204 [Homoserine O-succinyltransferase ]	5222	883
PF04205 [FMN-binding domain]	7092	1228
PF04214 [Protein of unknown function, DUF]	6	4
PF04216 [Protein involved in formate dehydrogenase formation]	16	114
PF04217 [Protein of unknown function, DUF412]	1208	86
PF04219 [Protein of unknown function, DUF]	828	45
PF04220 [Der GTPase activator (YihI)]	7	101
PF04221 [RelB antitoxin]	1486	368
PF04222 [Protein of unknown function (DUF416)]	1854	116
PF04223 [Citrate lyase, alpha subunit (CitF)]	1719	560
PF04224 [Protein of unknown function, DUF417]	12	59
PF04225 [Opacity-associated protein A LysM-like domain]	32	97
PF04226 [Transglycosylase associated protein]	16	66
PF04227 [Indigoidine synthase A like protein]	457	152
PF04228 [Putative neutral zinc metallopeptidase]	77	73
PF04229 [GrpB protein]	272	98
PF04230 [Polysaccharide pyruvyl transferase]	3601	1474
PF04231 [Endonuclease I]	3486	158
PF04232 [Stage V sporulation protein S (SpoVS)]	150	26
PF04233 [Phage Mu protein F like protein]	764	633
PF04234 [CopC domain]	9	50
PF04235 [Protein of unknown function (DUF418)]	415	253
PF04237 [YjbR]	1530	450
PF04239 [Protein of unknown function (DUF421)]	722	284
PF04241 [Protein of unknown function (DUF423)]	2	36
PF04245 [37-kD nucleoid-associated bacterial protein]	185	305
PF04246 [Positive regulator of sigma(E), RseC/MucC]	3062	490
PF04247 [Invasion gene expression up-regulator, SirB]	11	37
PF04250 [Protein of unknown function (DUF429)]	32	0
PF04257 [Exodeoxyribonuclease V, gamma subunit ]	8580	308
PF04260 [Protein of unknown function (DUF436) ]	385	175
PF04261 [Dyp-type peroxidase family ]	73	294
PF04262 [Glutamate-cysteine ligase ]	29	189
PF04263 [Thiamin pyrophosphokinase, catalytic domain]	1712	386
PF04264 [YceI-like domain]	5	54
PF04265 [Thiamin pyrophosphokinase, vitamin B1 binding domain]	110	28
PF04266 [ASCH domain]	216	66
PF04269 [Protein of unknown function, DUF440]	4	26
PF04277 [Oxaloacetate decarboxylase, gamma chain ]	1016	237
PF04279 [Intracellular septation protein A ]	1943	87
PF04280 [Tim44-like domain]	266	39
PF04282 [Family of unknown function (DUF438)]	134	18
PF04284 [Protein of unknown function (DUF441)]	70	81
PF04285 [Protein of unknown function (DUF444)]	16	115
PF04286 [Protein of unknown function (DUF445)]	679	384
PF04287 [tRNA pseudouridine synthase C]	981	56
PF04288 [MukE-like family]	11	73
PF04290 [Tripartite ATP-independent periplasmic transporters, DctQ component]	1284	605
PF04293 [SpoVR like protein]	19	155
PF04294 [VanW like protein]	1610	563
PF04295 [D-galactarate dehydratase / Altronate hydrolase, C terminus]	2005	868
PF04296 [Protein of unknown function (DUF448)]	611	265
PF04297 [Putative helix-turn-helix protein, YlxM / p13 like]	728	230
PF04298 [Putative neutral zinc metallopeptidase]	1278	359
PF04301 [Protein of unknown function (DUF452)]	547	24
PF04303 [PrpF protein]	28	98
PF04304 [Protein of unknown function (DUF454)]	125	62
PF04306 [Protein of unknown function (DUF456)]	355	124
PF04307 [LexA-binding, inner membrane-associated putative hydrolase]	16	182
PF04308 [Ribonuclease H-like]	72	0
PF04309 [Glycerol-3-phosphate responsive antiterminator]	95	76
PF04310 [MukB N-terminal]	9	84
PF04313 [Type I restriction enzyme R protein N terminus (HSDR_N)]	8385	772
PF04314 [Copper chaperone PCu(A)C]	14	0
PF04315 [Elongation factor P hydroxylase]	0	45
PF04316 [Anti-sigma-28 factor, FlgM]	1320	69
PF04317 [YcjX-like family, DUF463]	2808	144
PF04320 [Protein with unknown function (DUF469)]	8	42
PF04321 [RmlD substrate binding domain]	5870	1232
PF04324 [BFD-like [2Fe-2S] binding domain]	2371	465
PF04325 [Protein of unknown function (DUF465)]	14	29
PF04326 [Putative DNA-binding domain]	13201	2659
PF04327 [Cysteine protease Prp]	947	237
PF04328 [Selenoprotein, putative ]	12	50
PF04332 [Protein of unknown function (DUF475)]	16	0
PF04333 [MlaA lipoprotein]	2473	106
PF04335 [VirB8 protein]	471	37
PF04336 [Acyl carrier protein phosphodiesterase]	4	61
PF04337 [Protein of unknown function, DUF480]	5	64
PF04338 [Protein of unknown function, DUF481]	41	74
PF04340 [Protein of unknown function, DUF484]	2	50
PF04341 [Protein of unknown function, DUF485]	4	45
PF04342 [Putative member of DMT superfamily (DUF486)]	1801	213
PF04343 [Protein of unknown function, DUF488]	21	177
PF04344 [Chemotaxis phosphatase, CheZ]	2376	90
PF04345 [Chorismate lyase]	5	69
PF04346 [Ethanolamine utilisation protein, EutH]	210	83
PF04347 [Flagellar biosynthesis protein, FliO]	2302	88
PF04348 [LppC putative lipoprotein]	6040	365
PF04349 [Periplasmic glucan biosynthesis protein, MdoG]	53	268
PF04350 [Pilus assembly protein, PilO]	1859	16
PF04351 [Pilus assembly protein, PilP]	1650	2
PF04352 [ProQ/FINO family]	1780	49
PF04353 [Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ]	1550	99
PF04354 [ZipA, C-terminal FtsZ-binding domain]	2397	71
PF04355 [SmpA / OmlA family]	1120	63
PF04356 [Protein of unknown function (DUF489)]	1756	64
PF04357 [TamB, inner membrane protein subunit of TAM complex]	20573	2215
PF04358 [DsrC like protein]	826	45
PF04359 [Protein of unknown function (DUF493)]	180	32
PF04361 [Protein of unknown function (DUF494)]	13	75
PF04362 [Bacterial Fe(2+) trafficking]	6	43
PF04363 [Protein of unknown function (DUF496)]	7	42
PF04364 [DNA polymerase III chi subunit, HolC]	15	63
PF04365 [Ribonuclease toxin, BrnT, of type II toxin-antitoxin system]	252	136
PF04367 [Protein of unknown function (DUF502)]	38	0
PF04371 [Porphyromonas-type peptidyl-arginine deiminase]	5751	1106
PF04375 [HemX, putative uroporphyrinogen-III C-methyltransferase]	4273	228
PF04377 [Arginine-tRNA-protein transferase, C terminus]	24	0
PF04378 [Ribosomal RNA large subunit methyltransferase D, RlmJ]	2905	186
PF04379 [ApaG domain ]	3	52
PF04380 [Membrane fusogenic activity]	1	47
PF04381 [Putative exonuclease, RdgC]	2385	288
PF04383 [KilA-N domain]	1886	324
PF04384 [Iron-sulphur cluster assembly]	2	22
PF04386 [Stringent starvation protein B]	2022	150
PF04389 [Peptidase family M28]	4308	1296
PF04390 [Lipopolysaccharide-assembly]	1340	382
PF04391 [Protein of unknown function (DUF533)]	9	61
PF04392 [ABC transporter substrate binding protein]	2813	1290
PF04393 [Protein of unknown function (DUF535)]	345	281
PF04397 [LytTr DNA-binding domain]	8641	2198
PF04399 [Glutaredoxin 2, C terminal domain]	5	53
PF04400 [(Na+)-NQR maturation NqrM]	659	3
PF04402 [Protein of unknown function (DUF541)]	5137	991
PF04403 [Paraquat-inducible protein A]	4928	357
PF04404 [ERF superfamily]	486	614
PF04405 [Domain of Unknown function (DUF542)  ]	6	42
PF04408 [Helicase associated domain (HA2)]	3006	218
PF04411 [PD-(D/E)XK nuclease superfamily]	976	352
PF04412 [Protein of unknown function (DUF521)]	1098	279
PF04413 [3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)]	6308	956
PF04422 [Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term]	42	6
PF04432 [Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus]	2780	520
PF04439 [Streptomycin adenylyltransferase]	540	130
PF04443 [Acyl-protein synthetase, LuxE]	433	0
PF04445 [Putative SAM-dependent methyltransferase]	2509	232
PF04446 [tRNAHis guanylyltransferase]	73	3
PF04448 [Protein of unknown function (DUF551)   ]	33	67
PF04450 [Peptidase of plants and bacteria]	10	0
PF04452 [RNA methyltransferase]	5043	950
PF04453 [Organic solvent tolerance protein]	4668	324
PF04454 [Encapsulating protein for peroxidase]	44	121
PF04459 [Protein of unknown function (DUF512)]	833	250
PF04461 [Protein of unknown function (DUF520)]	1951	196
PF04463 [Protein of unknown function (DUF523)]	414	154
PF04464 [CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase ]	1541	260
PF04465 [Protein of unknown function (DUF499)]	69	338
PF04466 [Phage terminase large subunit]	1997	898
PF04468 [PSP1 C-terminal conserved region]	4960	1627
PF04471 [Restriction endonuclease]	632	216
PF04472 [Cell division protein SepF]	1161	547
